Actual_Values,Lower_5%,Upper_5%
6418.85,6320.87125,6388.44
8238.99,8251.77,8303.56
8329.31,8212.9675,8318.26
10175.19,10030.798499999999,10181.27775
7487.92,7447.74475,7540.6089999999995
8421.5,8202.69925,8371.04
8674.16,8675.28975,8743.2935
6756.37,6426.65,6645.6985
10996.76,10682.319,10792.65
7178.38,7055.67,7093.79
8239.9,7762.8,8052.49
8412.38,8255.4915,8337.28
7340.09,7246.34925,7339.2085
8062.62,7972.445,8021.264
11462.92,11300.73,11485.48875
7373.29,7257.004000000001,7306.05425
9685.41,9238.07,9570.79
6476.74,6453.0545,6476.29
7051.96,7130.4425,7171.6140000000005
10657.84,10596.56625,10735.6775
9507.12,9511.215,9588.18
8565.46,8515.1165,8561.3885
5920.8,5869.53875,5907.73025
7342.19,7349.69,7434.36
7557.6,7492.53,7680.1645
5871.24,5826.527000000001,5886.5895
6111.6,6097.09,6121.39
6771.24,6712.8955,6764.69225
7003.21,6886.49,6940.0
10310.66,10207.99,10370.4805
9130.16,9064.8545,9109.78
7430.1,7310.25525,7368.4220000000005
8827.28,8691.11025,8778.2835
8284.17,8325.70325,8353.6745
7328.66,7242.27825,7328.59625
7396.14,7371.12975,7398.88
8881.17,8676.81,8805.8815
8333.44,8248.4095,8293.2385
9243.41,9105.245499999999,9258.024
8134.82,8019.0005,8138.463
8714.85,8745.07,8848.46075
10220.67,10020.01525,10106.89
10440.81,10391.56,10477.79
8541.04,8451.12025,8569.73
7322.1,7255.706499999999,7294.2660000000005
9923.23,9539.5355,9604.854
8092.3,7993.2975,8077.7789999999995
7000.08,6836.7615000000005,7010.58
6869.76,6815.8615,6819.96
8219.64,8170.8855,8207.4965
5843.71,5777.85,5846.042
6197.27,6173.263999999999,6211.62
7689.88,7654.5585,7758.464499999999
7569.08,7505.49,7538.32
6545.49,6511.6,6552.04
8067.9,7939.55,8090.1044999999995
7030.6,6924.388,7038.22
7953.24,7844.875999999999,7883.47925
7627.63,7645.47,7735.8685
8095.14,8101.04,8186.6
8373.74,8351.707,8387.308250000002
8219.07,8289.20575,8365.4015
8094.64,8051.15575,8093.356
6660.39,6648.53,6711.67
7381.68,7432.894,7526.63
10412.19,10145.4,10391.56
7978.67,7911.09725,8037.13
7359.82,7229.50325,7319.7432499999995
9423.15,9362.364000000001,9399.44575
7478.17,7269.1475,7350.89
6405.38,6195.807,6343.459
7800.74,7765.540999999999,7834.137
7599.27,7605.204250000001,7661.405
5776.97,5736.709,5776.0115
7477.94,7359.72,7491.57
10941.56,10716.79,10975.9025
8349.26,8268.790500000001,8371.87525
7720.97,7706.12,7796.5895
8293.78,8215.1845,8308.773
9538.94,9441.77,9553.17
6430.99,6361.08375,6436.8245
7675.5,7538.10375,7606.9665
7696.8,7560.1785,7608.493
6833.84,6755.5585,6803.53
7024.8,6968.513,7082.715499999999
6400.41,6196.9775,6270.2
8902.62,8926.861499999999,9036.89
9979.9,9912.43225,9954.85
7313.76,7300.5985,7364.2625
8207.9,8196.272,8260.182999999999
8826.94,8729.62,8843.99775
9280.21,9235.70975,9304.6015
7513.45,7435.2325,7529.58
6025.51,5914.21,5981.54
8965.59,8892.01125,9032.3605
7523.37,7418.1942500000005,7452.42125
6135.97,6031.62,6109.6179999999995
7717.71,7587.967,7690.0495
7928.64,7876.65,7941.7
7023.39,6955.4505,7036.49
5909.47,5803.9625,5878.344
8822.77,8639.217499999999,8717.6815
8742.06,8628.274,8679.11
9535.53,9573.61,9758.886499999999
7599.95,7361.65575,7466.4442500000005
7703.62,7565.895,7640.98275
6947.07,6937.459,6979.451
5542.29,5299.4995,5409.92
6783.28,6587.0315,6652.6615
8116.36,8083.98,8183.8
6577.95,6527.05,6601.64
7867.18,7731.79,7937.01475
11289.78,11174.6095,11345.58
7206.6,7111.65375,7177.75
8365.99,7951.59,8293.59
6563.84,6425.7435000000005,6510.320000000001
7277.57,7147.387250000001,7249.53
6817.05,6622.6317500000005,6756.5795
7420.07,7377.1939999999995,7426.63325
7233.68,6979.844,7215.7
10628.71,10481.0505,10537.91
8161.81,8140.738,8205.659
8013.14,8025.85025,8075.542
7467.4,7321.16875,7411.79
6058.5,5937.00425,5979.8835
7227.65,7155.83075,7184.135
9392.91,9285.71,9395.941
8581.14,8444.34725,8528.919
6108.29,5998.54,6106.3235
7976.78,7900.19,7983.32
5996.73,5921.777,5960.70825
7573.63,7418.036749999999,7531.988
8604.62,8514.168,8577.8295
7846.59,7843.519,7960.712
6243.53,6192.76,6262.33
6558.66,6467.046,6525.19
8497.77,8355.39825,8432.9
10165.38,10007.1905,10039.71
6539.63,6461.13,6552.851
6604.09,6593.274,6612.2095
7775.13,7707.5325,7811.47
7823.84,7794.0019999999995,7836.2455
7727.55,7673.644,7726.325
6244.95,6231.022,6258.69
8295.86,8293.33,8367.105
8083.18,8014.444750000001,8068.288500000001
6682.86,6641.30925,6665.5865
6987.35,6965.34,7213.6665
8056.96,8052.74725,8128.746999999999
5782.29,5718.4595,5838.03
6286.42,6238.7525,6296.948
7138.65,7034.1915,7084.87
8765.09,8656.13,8876.824499999999
5903.83,5901.07925,5948.3
8375.56,8333.80725,8393.59
6814.86,6732.821000000001,6754.3265
7253.6,7157.44,7183.46
8327.4,8280.97975,8387.9315
7550.95,7518.77125,7607.56
7346.39,7271.7265,7343.725
6741.82,6642.2185,6709.4385
7547.17,7551.01,7604.4195
7300.59,7349.051,7379.68325
8463.69,8370.150500000002,8435.9665
9863.84,9475.0,9653.916
6566.41,6487.0485,6552.094999999999
9539.39,9424.6795,9625.71175
9611.25,9627.287,9698.708999999999
6694.06,6432.85,6643.85
8639.67,8707.7195,8742.09625
6238.23,6182.617,6200.79075
7300.46,7270.37975,7311.766
7210.09,7108.3589999999995,7193.07
7280.97,7283.03,7317.146500000001
7298.55,7246.59,7326.17
10492.12,10365.630000000001,10425.1925
8469.63,8322.5555,8439.6105
6159.65,6083.4615,6176.12
6913.7,6857.132,6910.3725
7496.22,7419.399,7461.09275
8856.61,8774.059000000001,8878.283
6635.48,6619.985,6679.91
7349.54,7273.7905,7371.3905
7037.13,6984.68575,7072.2905
6599.99,6552.7615,6653.98
13504.87,13503.76375,13615.084
7773.21,7678.155,7724.28125
7659.81,7623.5085,7662.5165
8558.0,8495.41,8597.2615
7660.4,7460.1615,7560.7175
7282.53,7162.68,7225.273
7433.93,7298.25,7342.93
8518.25,8477.591,8532.123
7382.92,7345.7,7380.29
9356.27,9258.5355,9324.266
11130.14,11054.192500000001,11127.36
6817.59,6743.784500000001,6786.7635
7453.61,7395.43175,7445.68425
7448.41,7385.788500000001,7418.978
8086.71,7913.2945,7987.8035
7957.99,7822.52,7875.503
7842.71,7842.9855,7888.27575
8433.33,8264.96,8371.1665
6635.99,6607.32,6633.06
8821.2,8466.773500000001,8666.987500000001
7667.15,7642.044000000001,7750.587750000001
8150.06,7751.5315,8041.64425
6846.55,6819.337,6862.347000000001
8660.28,8456.726499999999,8726.73
9210.96,9185.3045,9267.575499999999
9969.81,9988.555999999999,10035.87
8390.18,8342.97725,8388.5
10381.78,10268.168,10344.15
7956.36,7951.7545,7982.0385
9913.28,9814.46,9999.020250000001
10138.14,10030.612,10114.5925
8248.4,7940.26,8114.56
8424.33,8327.223,8447.66
7217.82,7145.2775,7181.4295
6847.31,6787.0,6853.8915
8211.47,8202.308,8238.965
7612.12,7605.8215,7650.68425
7272.95,7067.93,7128.71
6106.58,6068.44,6109.6765000000005
7929.62,7929.6505,7987.04375
7047.8,6809.604,7024.57
7460.21,7440.639,7472.107
8549.76,8391.833999999999,8518.403
8122.27,8155.4815,8341.1225
9942.91,9839.759,9929.31
6888.82,6813.6,6866.59
7382.61,7369.19,7380.29
6676.24,6589.1255,6644.02325
8395.56,8281.591,8382.604
9946.26,9768.1795,9968.03
6428.67,6211.6,6304.865
8845.35,8816.727499999999,8917.787999999999
7941.74,7906.0985,7934.501499999999
7112.11,7057.75,7077.27
8166.54,8169.68,8218.53275
6255.09,6174.62,6258.05
8112.32,8043.934,8089.5925
6729.59,6639.658,6743.7015
10103.46,10012.5245,10075.24675
7909.76,7825.98,7945.882
7700.57,7567.803,7621.159750000001
6259.35,6112.474,6191.18
9439.84,9403.471,9486.9495
6258.32,6201.77,6275.54
6372.64,6337.977,6410.875
7639.17,7589.55,7683.29625
7983.92,7888.89225,7933.345
8127.79,8008.160500000001,8048.4425
9124.29,8976.44,9075.43
8156.61,8114.974499999999,8163.8952500000005
7134.82,7159.7585,7184.751
6184.48,6112.9529999999995,6144.5365
6877.21,6709.507,6921.34
7461.57,7416.0737500000005,7452.5005
9316.73,9157.1595,9279.3985
8216.36,8091.736749999999,8144.182
9093.81,8822.594,9113.91
8134.0,8066.644,8184.493750000001
8723.19,8540.9215,8664.506000000001
5633.12,5501.885,5574.74
7569.18,7583.5015,7617.863
10611.82,10451.29075,10542.09
8015.83,7864.47,7925.2935
8037.7,7845.24,7943.6
8321.66,8198.7755,8258.060000000001
9199.02,9298.00525,9368.322
7784.7,7536.692,7618.42
7087.21,7037.89075,7103.76075
6555.86,6459.6285,6501.99
7635.2,7590.3705,7655.04375
7419.58,7370.5465,7448.039
7610.41,7514.41525,7555.48
8769.78,8757.735,8820.218
8169.54,8049.517000000001,8089.4305
6344.78,6193.87425,6241.05
8325.67,8307.3195,8346.0355
8836.65,8353.96,8920.1135
10377.78,10244.42,10422.127
7927.11,7867.62,7921.36
6136.75,5948.61,6097.09
7786.64,7676.8,7811.67
7764.17,7628.07,7724.52
9857.64,9805.824,9904.723
7334.74,7229.8865,7346.97875
6931.29,6830.393,6901.774
8053.79,8038.63,8079.88075
6645.72,6642.46925,6708.3675
7426.23,7166.711249999999,7272.1
9495.08,9464.7695,9564.73775
7370.05,7309.1395,7360.485750000001
7157.66,7116.5775,7142.64
7465.73,7458.1365,7511.78
7774.53,7630.8365,7713.951
7456.06,7444.8375,7493.63
9965.48,9854.9515,9919.09
7776.97,7643.1355,7780.7425
6766.31,6623.77325,6665.78
7096.68,6950.355,6973.11
6615.37,6504.594999999999,6610.69
7499.19,7460.35,7524.300749999999
7324.01,7370.756,7438.32125
8037.89,7787.45,7942.218500000001
7937.0,7905.4475,7957.3825
8722.96,8500.644,8649.08
6195.76,6146.34,6170.92
5925.43,5857.55,5935.02
8682.84,8546.039,8666.7885
11693.95,11554.753499999999,11698.086000000001
7632.35,7631.77425,7731.353
7914.8,7766.097250000001,7914.128
7426.67,7372.4015,7428.198
7788.17,7588.83,7702.924
7441.05,7370.60575,7422.05475
6282.82,6205.1565,6314.606
7847.98,7674.1755,7789.89
8192.77,8091.316,8164.89
8289.45,8029.977,8135.505999999999
8498.81,8271.52,8383.8625
8771.99,8776.125750000001,8915.521
6796.8,6821.1035,6842.908
6924.56,6945.465,6969.778
7464.63,7416.75,7459.110000000001
8380.09,8187.7425,8243.53475
7208.94,7297.6975,7371.123
6247.02,6087.75,6132.528
6757.94,6545.621,6594.2955
7885.5,7900.4685,7983.05
7508.96,7521.4885,7640.6215
8214.23,8085.2609999999995,8227.767
9934.39,9800.7235,10000.23
8051.92,7545.2165,7813.767
6266.68,6115.39,6275.9
6107.77,5983.06,6069.52325
7755.67,7644.4925,7775.39
8235.29,8176.08,8265.6835
7024.86,6947.17,7111.7025
7561.02,7494.137000000001,7542.61725
9417.57,9137.686,9414.77
8994.91,8925.713,8988.376999999999
5748.55,5724.985000000001,5795.8115
8974.65,8806.966,8950.45
7554.81,7403.88025,7451.67
6347.12,6341.05475,6377.79375
6636.96,6486.50475,6635.53
7715.95,7637.524,7685.064
8003.93,7981.8755,8037.1395
7663.88,7645.161,7737.61
9364.22,9360.04025,9416.7715
8517.9,8448.69,8573.123749999999
6535.28,6561.729,6571.8555
7829.54,7812.911,7855.34
7728.25,7616.549000000001,7728.75
7430.72,7365.941,7403.72
8687.56,8730.45,8808.8
7619.53,7552.35,7586.43
6829.02,6701.4605,6870.7105
6495.88,6321.999,6455.61675
8253.48,8157.7654999999995,8199.799500000001
6282.22,6307.06,6479.374
8066.1,8107.9505,8201.2485
6618.32,6526.07,6591.84
8480.61,8342.24,8378.1975
8409.6,8468.158,8649.24725
7340.53,7247.559,7333.91
6073.67,5973.31,6065.7325
8394.23,8296.4615,8369.591
6837.61,6805.18675,6876.575000000001
8928.86,8874.653250000001,8994.498
7270.79,7228.195500000001,7277.003500000001
5913.88,5821.628500000001,5928.4045
7964.78,7905.113,7943.786
6745.72,6607.6535,6758.72
9112.24,9024.1065,9109.79
7097.66,6957.316,7038.22
9714.5,9678.749499999998,9843.74
8153.47,8151.704499999999,8202.94075
7711.54,7686.38,7724.054
11012.18,10586.779,10824.996
6397.55,6320.675499999999,6365.65
6967.11,6937.54575,7024.883
10412.99,10132.46675,10246.27
7083.73,7031.95,7119.72475
9450.15,9463.7465,9546.53
7771.23,7686.225,7732.795
8670.69,8596.88,8672.1335
7714.06,7703.1985,7760.5560000000005
9058.8,8699.94,9162.259999999998
8295.05,8074.83,8202.94075
7048.47,6936.469,7006.1585
6991.4,6886.9490000000005,6930.44175
6704.38,6603.029,6666.3615
7677.13,7548.29,7624.25
10578.21,10487.274000000001,10680.74
8506.1,8401.05725,8492.66
7121.9,7024.7295,7126.6835
6906.65,6899.44825,6951.91
6688.69,6480.62575,6658.97
9069.38,8943.8355,9026.83325
7794.71,7806.4394999999995,7875.629
8235.73,8102.30625,8184.56
7620.16,7732.727,7859.7880000000005
7809.89,7663.7795,7708.93
8260.13,8035.05,8095.96
8567.7,8482.588500000002,8543.69325
8608.43,8361.3255,8491.983
7989.14,7962.7654999999995,7980.456499999999
7092.08,6984.12,7031.7555
8549.43,8412.569,8533.52
7968.05,7927.17,7949.668750000001
5731.18,5706.355750000001,5774.8
8088.2,8021.16,8062.58125
6840.17,6805.25,6848.064
6664.09,6675.24125,6729.9267500000005
6429.15,6313.07175,6376.74
8441.4,8452.1405,8505.824499999999
6753.27,6673.248,6741.43
8054.86,8039.32,8127.94025
8217.8,8270.064750000001,8358.23
11478.85,11256.56,11350.0465
7280.72,7160.75,7335.8975
6954.39,6906.2785,6947.0105
6159.42,6104.992,6135.18825
6854.85,6761.429,6837.5925
8393.22,8350.07725,8447.57
6383.74,6379.204500000001,6524.513
8344.41,8261.0185,8340.97925
7016.29,6868.5205,6941.1
9576.24,9612.7505,9696.309
7376.72,7360.8635,7497.12
8733.17,8709.41475,8784.58
8837.21,8666.604,8729.9915
6975.36,6947.5242499999995,6988.11
6872.1,6815.815,6866.95075
9050.98,9032.43,9121.48225
7872.8,7867.9495,7888.776
9460.15,9339.243,9434.53
6242.74,6122.6325,6174.83925
7820.17,7734.31,7849.04525
6178.54,6051.336,6127.75
8641.55,8639.6905,8672.668249999999
8219.57,8129.697,8224.702
8201.23,8074.262000000001,8139.84
6821.02,6764.33675,6777.06
7718.61,7670.95,7719.97
6232.17,6221.81675,6275.54
8241.95,8112.6125,8172.21
8839.43,8742.03825,8814.13975
9258.32,9142.564,9231.52675
7003.55,6906.29,6950.767
6657.94,6642.75,6695.54575
7673.5,7558.292,7684.03
7923.65,7812.1535,7869.0160000000005
9674.19,9305.857,9521.0275
6156.37,6047.75,6140.2975
9041.28,8884.196,9027.1525
9024.27,8841.921,8922.657
8719.15,8644.564,8743.36925
9261.55,9229.518,9289.21225
7413.66,7330.87475,7380.85
8484.19,8285.6,8444.3
10357.83,9902.315499999999,10232.98
6823.48,6699.7347500000005,6804.02125
7767.01,7744.338000000001,7818.37
8313.0,8439.79775,8503.341
5957.09,5905.696,5981.25425
7451.62,7350.72925,7415.02
7983.5,7967.913,8017.295
9051.95,8930.563499999998,9068.18275
5845.74,5834.1705,5858.8685
9954.36,9774.684500000001,9899.859
6062.85,6093.6015,6158.8907500000005
8208.9,8144.97,8261.50575
7435.97,7364.883,7403.8665
9679.29,9540.65,9619.3005
8208.68,8133.54325,8187.184499999999
6262.03,6278.2395,6294.855500000001
7562.04,7517.6085,7555.68
8025.11,7918.506249999999,8019.576
10748.53,10572.24075,10622.19225
8472.88,8390.3675,8462.5
9429.74,9503.85875,9627.1305
6949.23,6907.88,6990.8105
8035.63,7982.69625,8036.0960000000005
6018.38,5982.71625,6031.37
8084.61,7908.64,8049.7755
7394.82,7310.998,7343.973499999999
6271.52,6114.264,6277.8635
9091.32,8915.8145,8972.361750000002
7635.62,7548.99925,7601.12375
7019.97,6972.75375,7034.16
7518.61,7282.196,7375.51
6888.47,6753.601250000001,6823.807
8378.22,8206.6675,8285.26
8009.53,7892.857,7958.471750000001
8997.73,8861.28,8934.5985
7966.61,7910.735000000001,7959.6745
5986.99,6000.84475,6034.74
5882.28,5868.894,5902.61
9245.33,9104.64325,9246.7695
6392.24,6341.6965,6364.1925
7877.17,7853.83975,7912.181250000001
10516.08,10267.8925,10393.59
8716.63,8527.6105,8643.31
8214.42,8278.5805,8335.28
7468.98,7452.341,7628.54
8008.19,7949.7255,8020.052250000001
8157.4,8090.4965,8152.49
8120.09,8142.47,8231.783
10014.77,9844.5615,9945.16
6609.05,6702.63,6739.997
6464.64,6271.58825,6346.25075
6533.43,6527.757500000001,6549.461
7146.16,7083.699250000001,7125.19175
7147.72,7169.228,7228.17075
5888.92,5779.41,5842.7
7334.93,7331.07875,7372.65
7265.01,7079.81,7205.126499999999
7392.24,7226.6365,7354.7935
8335.62,8066.226000000001,8278.035
6227.3,6143.941,6253.86075
8119.8,8082.31,8136.2055
8904.06,8789.217250000002,8817.1525
6849.48,6968.965999999999,6999.05525
6141.37,6100.456999999999,6133.89425
7840.61,7559.88025,7607.66
8367.49,8320.515,8393.32
7052.66,6910.296,6958.842
7535.06,7427.615,7451.14775
8323.53,8165.9307499999995,8225.3335
6685.19,6535.954,6604.21
6179.16,6081.2305,6134.7
6874.99,6664.76,6781.01
7018.69,6982.404,7011.505499999999
9860.94,9610.563,9697.45
7650.85,7652.0445,7713.62525
5867.76,5816.78,5829.91
7397.26,7272.501,7290.39
7974.34,7921.4890000000005,7989.5795
7591.84,7381.9,7461.97
7547.04,7446.68,7463.67275
6384.15,6316.5615,6386.09
9223.15,9210.4925,9261.45
11033.5,10970.0985,11241.16
8698.24,8321.839,8340.31
8416.63,8333.3795,8397.082
7923.57,7908.175,7997.522
8841.88,8712.712,8787.588
9231.12,9161.34,9307.8465
8363.44,8279.22,8444.336000000001
7380.84,7411.65425,7625.6175
8088.66,7925.0,8125.12
7349.63,7280.84,7328.53
7728.29,7693.246,7727.1675
6754.81,6640.762,6707.25775
8929.65,8786.4885,8874.66525
6898.56,6842.9145,6880.943
8106.1,8037.7835000000005,8090.65625
10099.58,9802.458,9930.14
8436.63,8344.01525,8423.671
6593.32,6329.537,6466.403
5797.39,5600.1804999999995,5684.3365
6976.27,7008.587750000001,7069.9847500000005
8224.85,8144.54,8213.6065
6284.59,6062.079,6140.179
9998.32,9834.425000000001,9992.167
10831.78,10374.076500000001,10668.73
5618.6,5509.17,5574.74
6672.38,6626.96,6645.28
8919.67,8739.5505,8845.0285
6572.3,6453.03,6508.2415
7155.55,7041.59,7122.3755
6579.81,6539.490000000001,6654.258
5912.39,5871.561000000001,5965.15
7562.17,7423.87,7500.3055
10175.39,10199.199,10339.76525
6888.25,6801.625,6879.7922499999995
7824.89,7706.610250000001,7846.93
9967.25,9952.733250000001,10035.213
7793.68,7778.260499999999,7858.66
8430.64,8331.045,8376.815
9662.85,9516.9185,9610.57625
7680.88,7572.26,7622.13
8608.21,8540.044,8598.5415
5867.42,5839.9175000000005,5877.869
7952.25,7724.8775,7883.182
7733.94,7478.66525,7544.07
7009.05,6952.855,7025.13
6770.17,6701.644,6768.681
10241.09,10175.83975,10289.557499999999
7198.24,7131.6575,7175.34
8018.31,7936.402,7995.82375
8345.76,8268.56825,8316.98
6024.48,5941.08,6007.63
6798.31,6718.65,6776.3915
8632.73,8527.289999999999,8681.461000000001
7309.71,7289.5135,7346.3965
8527.41,8546.31,8652.9115
7531.65,7489.33,7540.206749999999
8328.21,8339.04,8444.6705
6692.62,6578.38,6681.98875
8414.24,8356.1995,8388.5
13645.31,13544.398,13656.15
8874.67,8826.329,9027.9
8812.83,8837.2745,8903.545
6362.7,6316.98425,6379.148
8185.38,8052.092000000001,8144.09025
7904.15,7883.5295,7925.9205
7742.43,7673.873,7726.325
8190.2,8049.1365000000005,8095.08075
7630.55,7468.99,7558.3805
7176.41,7147.9035,7165.1745
7907.51,7834.49,7884.18
6783.33,6757.8075,6811.83925
8904.51,8804.5,8867.451
8641.93,8410.594000000001,8487.70275
8327.9,8350.409,8409.14
9550.1,9483.1595,9518.319749999999
6062.99,5947.01775,6048.842
6847.09,6881.18,6908.393
9539.97,9483.66,9679.99
6039.64,5936.4745,6014.4305
6314.58,6163.09,6229.64
6825.93,6769.20375,6855.7970000000005
7215.07,7233.46,7291.28
6964.09,6920.4855,7026.838
7749.22,7604.2765,7701.3189999999995
8522.45,8522.05025,8597.95
6764.35,6702.080999999999,6808.1735
8500.24,8233.12,8310.243
9222.97,9163.09,9279.88
8820.69,8750.680250000001,8793.27
6384.16,6304.38,6350.979
7590.79,7577.43,7633.87
7011.32,6950.34,6989.6715
7042.21,6948.4115,7018.2675
6312.99,6356.40625,6389.83
6912.58,6968.25875,7027.68
7313.66,7186.17,7243.2365
8791.13,8670.52975,8724.8875
8982.12,8934.575,8990.2755
9813.68,9761.9615,9896.13
5616.55,5684.65525,5747.94
7880.99,7818.7195,7875.47
8362.39,8231.61875,8328.534
7809.56,7800.611,7852.639999999999
7145.6,7085.681500000001,7109.5515
5677.39,5585.8405,5654.9825
8288.73,8095.3645,8229.629500000001
6694.95,6646.69,6663.30775
12212.62,12087.21,12112.34
7491.4,7347.07,7557.93
8593.33,8377.5,8507.126
8358.07,8224.3135,8447.195
7359.27,7409.19825,7558.8445
9849.58,9752.546,9809.206
7459.72,7344.127,7388.3785
9268.2,9014.1755,9086.91625
9937.9,9807.08,9863.012999999999
6709.96,6614.269499999999,6685.5195
8040.67,7695.13025,7828.51925
10025.52,9870.65,10126.665
8411.12,8423.77425,8560.69
7039.51,6948.935,6985.793250000001
8158.56,8088.032,8143.043
7728.35,7634.19,7698.714
7097.2,6753.73,6891.825000000001
9353.33,9286.66,9349.55275
9576.82,9410.06975,9495.7675
7928.13,7883.28675,8030.71
7124.22,7086.827,7115.23
5922.69,5840.231,5897.605
10606.46,10384.5345,10471.2095
6564.93,6480.6695,6526.46
6879.8,6691.60175,6834.17
7891.5,7995.2300000000005,8064.6375
8373.54,8349.7835,8439.82325
7594.58,7395.258000000001,7496.482
6745.24,6671.94,6720.6205
5845.74,5816.778249999999,5838.18
6928.42,6837.471,6900.774
6659.36,6625.07,6695.75
6279.81,6066.96,6226.672
5773.74,5720.263,5798.832
7515.56,7264.572999999999,7392.84
6901.58,6856.7875,6941.50325
9533.58,9472.011,9563.03
7785.66,7738.837,7831.123
10939.89,10530.3655,10735.49
6611.43,6608.264,6657.5345
7176.07,6993.661999999999,7032.782
7813.83,7791.27625,7813.5725
7511.23,7403.61,7459.38
6404.23,6347.83,6397.92
6534.93,6356.750249999999,6513.0035
6990.93,6914.139999999999,7005.5115
7989.4,8050.8455,8093.284500000001
8130.28,8066.235000000001,8114.41
8220.77,8142.04,8192.506500000001
6843.0,6764.03,6875.2375
6556.19,6383.7275,6486.22
7727.78,7687.24,7718.108
12114.22,11950.46,12004.59
6901.13,6701.172500000001,6869.156
7663.4,7506.29,7613.4845000000005
6783.21,6681.34,6740.4
7795.34,7653.6465,7800.05
8231.2,8227.41125,8283.6845
8187.61,8277.8735,8318.6
11500.53,11329.68675,11397.9505
5902.94,5884.112,5933.5655
9269.8,9160.44,9170.49
8169.59,8276.8245,8309.006
6898.89,6918.06,6959.22
7527.84,7446.14,7498.8225
5822.39,5799.61,5869.4165
7543.2,7453.907749999999,7513.282
7625.65,7467.59,7728.30625
8690.93,8532.8395,8751.68
11348.73,11236.25,11562.36
7131.06,7121.77,7179.77275
8330.97,8259.362500000001,8353.6715
6657.96,6560.38,6633.148
7708.44,7515.067,7692.3
8659.73,8657.72,8777.68
6776.83,6546.43,6571.06
6930.56,6795.4065,6876.1705
8111.68,8067.72475,8113.825999999999
7859.63,7759.85,7865.6715
6400.0,6385.186,6399.6175
7863.01,7943.336,7990.5289999999995
9588.16,9455.74,9552.88
7048.19,7006.79,7094.745
8859.8,8655.432499999999,8772.367499999998
6461.02,6367.232,6454.31
6873.11,6863.864500000001,6906.45
7532.5,7513.405999999999,7586.2645
7761.64,7783.126499999999,7846.1005000000005
7115.07,7105.421,7133.02025
7977.02,8042.202,8120.0065
5961.46,5983.06,6078.23
9154.14,8835.569249999999,9141.18
9412.06,9230.35,9310.0
5958.54,5886.17,5966.74
7741.05,7648.424,7694.4325
7915.28,7935.3099999999995,7971.54725
9006.78,8827.653999999999,8928.5385
7852.42,7887.25925,7944.0055
10007.15,9797.31,9956.839
8466.53,8359.354000000001,8391.732750000001
9601.41,9558.306999999999,9732.8935
7866.54,7822.032999999999,7883.43375
7938.4,7561.8495,7682.49
6485.28,6342.656,6372.07
8591.26,8491.7395,8539.90325
6431.15,6370.746,6482.0445
8980.7,8679.829,8752.14
7099.44,7071.41,7105.41
6540.44,6498.59,6565.71
5832.15,5752.61,5806.324250000001
9152.55,9051.631000000001,9181.8435
7935.14,7964.993,8042.14325
8192.91,8101.143999999999,8148.056250000001
6407.11,6165.68625,6245.71275
8608.51,8451.30675,8594.572
7769.88,7712.88,7768.06
7865.26,7828.16,7861.4575
7996.06,7958.34325,7981.7210000000005
6082.64,6109.51,6189.411
10286.48,10208.279250000001,10223.5775
9011.85,8790.80675,8931.46
7898.65,7920.6925,7984.0185
8486.76,8386.95175,8447.67
8420.3,8409.183500000001,8447.149000000001
6143.6,6090.67,6139.941000000001
6200.43,6133.503250000001,6187.29
8574.63,8444.836000000001,8495.82
8075.99,7946.85,8005.951
8956.15,8831.67,8960.002
9610.39,9604.802,9690.8245
7465.88,7395.88,7490.6205
7532.28,7442.48425,7489.4205
6399.08,6271.625,6329.52
8082.01,7761.26,7870.487
6610.56,6551.48,6586.6245
7763.23,7759.295,7806.86
7266.9,7230.817,7310.98725
9476.38,9379.29,9430.071
8054.64,7875.8275,7992.116
7288.51,7335.522,7419.245
8962.35,8868.0525,8917.925
11643.41,11621.844000000001,11666.87
7545.32,7475.68225,7558.938
8280.08,7949.2747500000005,8226.7635
8577.0,8483.43225,8629.37
5952.04,5882.205,5918.68
8243.84,8101.585,8208.175500000001
7366.85,7279.06,7345.26
6229.61,6194.06,6226.053
8669.4,8638.315999999999,8712.422
10089.02,10112.63,10223.95
7499.45,7494.142,7557.26
6466.9,6383.98,6456.02425
8568.86,8413.7205,8530.17475
8194.68,8100.42,8170.9065
9238.03,9116.923,9206.7
9222.07,9016.075499999999,9191.39
7273.62,7123.6865,7268.128500000001
7084.44,6967.830999999999,7011.05725
8260.99,8089.236,8207.032000000001
8658.44,8408.54,8553.52
8969.51,8576.7855,8909.35175
11050.82,11033.52,11209.02
8678.09,8575.04675,8887.486
6026.43,5929.2435,5971.02
7579.55,7514.47,7603.770750000001
9275.74,9140.13925,9205.200499999999
9633.37,9486.3725,9584.155
6949.17,6793.08,6925.6785
7420.27,7421.23,7554.4115
9346.07,9237.3295,9304.33475
8373.48,8339.4925,8409.9105
6388.28,6326.31,6376.47
7333.09,7286.8,7366.68
7443.7,7393.1,7459.38
6070.16,5995.086,6087.627
9385.78,9215.07425,9371.19
7709.39,7495.79,7619.45175
8880.46,8768.925,8821.3875
6450.71,6384.668000000001,6491.66
8141.43,8099.3505,8135.42
7721.27,7652.0445,7714.28
7376.53,7335.76,7408.7715
8798.0,8594.3855,8690.4055
7116.94,6983.69,7118.92
7963.26,8005.6765000000005,8046.14
8552.71,8470.789499999999,8517.64
